Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12743.6274,5.1889,5.0579,0.1310,0.5040,5.1734,1.2350,3.9384,0.0000,5.6774,5.0369,3.1949,12743.6274,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12748.8163,5.0680,4.9393,0.1287,0.4885,5.0369,1.2048,3.8321,0.0000,5.5254,9.2306,0.1520,12748.8163,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12753.8843,6.2658,6.0935,0.1723,0.4574,6.2767,1.2824,4.9943,0.0000,9.6880,4.1632,-4.1626,12753.8843,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12760.1501,3.9245,3.8221,0.1024,0.4683,4.4281,1.9825,2.4456,0.0000,7.5854,8.3594,2.1026,12760.1501,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12764.0746,7.6236,7.5118,0.1118,0.9719,7.3162,1.3683,5.9479,0.0000,12.0203,4.1477,-4.4349,12764.0746,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12771.6982,5.3792,5.1740,0.2052,0.6645,5.2048,1.2477,3.9571,0.0000,8.5444,4.1574,3.4759,12771.6982,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12777.0774,4.7800,4.6511,0.1289,0.4901,4.7508,1.2212,3.5296,0.0000,7.3226,3.7583,1.2218,12777.0774,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12781.8574,5.7981,5.6543,0.1438,0.4609,5.8400,1.2454,4.5946,0.0000,6.3009,8.7754,1.0217,12781.8574,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12787.6555,4.6029,4.2437,0.3592,0.5028,4.4941,1.2081,3.2860,0.0000,9.2782,4.1481,-2.9773,12787.6555,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12792.2584,5.2632,5.1226,0.1406,0.3940,6.1691,1.7698,4.3993,0.0000,8.8234,2.2270,0.4548,12792.2584,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12797.5216,5.2218,5.0833,0.1385,1.2999,4.4873,1.5660,2.9213,0.0000,5.7872,5.1306,3.0362,12797.5216,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12802.7434,5.1616,5.0076,0.1540,0.5654,5.1306,1.2788,3.8518,0.0000,5.6960,4.9288,0.0912,12802.7434,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12807.9050,4.9749,4.8414,0.1335,0.5344,4.9288,1.2255,3.7033,0.0000,5.4632,6.7090,0.2328,12807.9050,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12812.8799,6.7494,6.2866,0.4628,0.4883,6.7090,1.3273,5.3817,0.0000,7.1973,4.3890,-1.7341,12812.8799,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12819.6293,4.3420,4.1951,0.1469,0.4479,4.3890,1.2264,3.1626,0.0000,4.8369,9.9516,2.3604,12819.6293,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12823.9713,5.4861,5.3185,0.1676,0.4949,5.7787,1.9042,3.8745,0.0000,10.4465,4.1763,-5.6096,12823.9713,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12829.4574,4.5339,4.3809,0.1530,0.7875,4.4380,1.4289,3.0091,0.0000,9.1367,4.1533,1.3098,12829.4574,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12833.9913,5.4465,5.2633,0.1832,0.6916,5.2630,1.2400,4.0230,0.0000,8.7561,4.1671,0.3806,12833.9913,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12839.4378,4.3737,4.1630,0.2107,0.5081,4.3550,1.1777,3.1773,0.0000,7.4767,8.3415,1.2794,12839.4378,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12843.8115,5.4731,5.3442,0.1289,0.4894,5.5675,1.2412,4.3263,0.0000,11.4445,4.1723,-3.9678,12843.8115,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12849.2846,5.6817,5.5688,0.1129,0.5838,5.6891,1.2374,4.4517,0.0000,10.1437,0.8627,1.3008,12849.2846,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12854.9663,4.6115,4.4861,0.1254,0.5912,4.7335,1.3395,3.3940,0.0000,5.3247,4.9949,4.8190,12854.9663,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12859.5778,5.0493,4.9362,0.1131,0.7132,4.9949,1.3224,3.6725,0.0000,5.7081,5.1884,-0.3834,12859.5778,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12864.6271,5.0840,4.9388,0.1452,0.6588,5.1884,1.3473,3.8411,0.0000,5.8472,5.0978,-0.1391,12864.6271,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12869.7111,5.3345,5.1292,0.2053,0.7632,5.0978,1.3663,3.7315,0.0000,5.8610,8.8486,-0.0138,12869.7111,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12875.0456,5.3552,5.2154,0.1398,0.5265,5.3128,1.2654,4.0474,0.0000,9.3751,4.1676,-3.5141,12875.0456,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12880.4008,5.0698,4.9368,0.1330,0.4841,5.1074,1.5122,3.5952,0.0000,8.1875,8.3235,1.1876,12880.4008,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12885.4706,5.3811,5.2387,0.1424,0.5217,5.3772,1.2608,4.1164,0.0000,NA,NA,-3.2537,12885.4706,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12890.8517,4.9296,4.7935,0.1361,0.5178,4.9992,1.2994,3.6998,0.0000,5.5170,8.8805,NA,12890.8517,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12895.7813,5.6352,5.3261,0.3091,0.5874,5.6091,1.3322,4.2769,0.0000,9.4679,4.1737,-3.9509,12895.7813,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12901.4165,4.6436,4.4683,0.1753,0.5613,4.6171,1.2776,3.3395,0.0000,8.0064,8.3274,1.4615,12901.4165,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12906.0601,5.7200,5.5810,0.1390,0.5348,5.6650,1.3623,4.3027,0.0000,11.6902,4.1681,-3.6838,12906.0601,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12911.7801,5.6350,5.5026,0.1324,0.4798,5.6912,1.2956,4.3956,0.0000,10.1383,4.1729,1.5519,12911.7801,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12917.4151,5.7561,5.6007,0.1554,0.5360,5.8661,1.3917,4.4744,0.0000,8.6762,8.3153,1.4621,12917.4151,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12923.1712,4.8470,4.6117,0.2353,0.6460,4.8733,1.6106,3.2627,0.0000,NA,NA,-2.5592,12923.1712,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12928.0182,5.2763,5.1296,0.1467,0.6723,5.4668,2.2282,3.2386,0.0000,6.1391,4.1947,NA,12928.0182,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12933.2945,4.5044,4.3900,0.1144,0.8628,4.1947,1.2543,2.9404,0.0000,5.0575,8.5735,1.0816,12933.2945,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12937.7989,5.4506,5.3157,0.1349,0.5531,5.3743,1.2159,4.1584,0.0000,9.1266,2.3205,-4.0691,12937.7989,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12943.2495,5.4845,5.3369,0.1476,0.4768,5.5197,1.2535,4.2662,0.0000,5.9965,4.3795,3.1301,12943.2495,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12948.7340,4.4117,4.2703,0.1414,0.5120,4.3795,1.2271,3.1524,0.0000,4.8915,4.2731,1.1050,12948.7340,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12953.1457,4.1335,3.9968,0.1367,0.4798,4.2731,1.2241,3.0490,0.0000,4.7529,9.8625,0.1386,12953.1457,NA,NA,NA
