Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23307.4221,3.1048,2.9466,0.1582,0.4340,3.2403,1.2587,1.9816,0.0000,3.6743,3.7936,0.4089,23307.4221,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23310.5269,3.9396,3.7983,0.1413,0.5695,3.7936,1.0146,2.7790,0.0000,4.3631,4.1621,-0.6888,23310.5269,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23314.4665,3.9770,3.8112,0.1658,0.4235,4.1621,1.4072,2.7549,0.0000,4.5856,3.8247,-0.2225,23314.4665,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23318.4435,3.4762,3.3556,0.1206,0.6086,3.8247,1.5684,2.2563,0.0000,4.4333,2.8621,0.1523,23318.4435,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23321.9197,3.3612,3.1795,0.1817,0.9571,2.8621,0.9683,1.8938,0.0000,3.8192,3.1485,0.6141,23321.9197,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23325.2809,3.1202,2.9581,0.1621,0.4580,3.1485,1.1498,1.9987,0.0000,3.6065,2.9031,0.2127,23325.2809,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23328.4011,2.6486,2.5158,0.1328,0.4863,2.9031,1.2614,1.6417,0.0000,3.3894,3.4764,0.2171,23328.4011,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23331.0497,3.5114,3.3634,0.1480,0.7408,3.4764,1.2912,2.1852,0.0000,4.2172,2.8052,-0.8278,23331.0497,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23334.5611,3.0484,2.8984,0.1500,0.7058,2.8052,1.1024,1.7028,0.0000,3.5110,3.5999,0.7062,23334.5611,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23337.6095,3.6783,3.5460,0.1323,0.4626,3.5999,1.0755,2.5244,0.0000,4.0625,3.4876,-0.5515,23337.6095,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23341.2878,3.4365,3.3082,0.1283,0.3842,3.4876,1.1177,2.3699,0.0000,3.8718,2.7110,0.1907,23341.2878,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23344.7243,2.6921,2.5640,0.1281,0.4353,2.7110,0.9439,1.7671,0.0000,3.1463,2.9290,0.7255,23344.7243,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23347.4164,2.9709,2.8431,0.1278,0.4542,2.9290,1.0556,1.8734,0.0000,3.3832,3.2510,-0.2369,23347.4164,NA,NA,NA
